File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF833ZNA	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR112RNT	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										HNRNPLL-human	DNA			SDS	formaldehyde		2017-12-01	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF729KBJ/, /files/ENCFF744STE/, /files/ENCFF484FMV/, /files/ENCFF321KCO/	271551	ENCODE Processing Pipeline	d1f06c93718f79c6d0e8fd4c7b2ddb25		https://www.encodeproject.org/files/ENCFF833ZNA/@@download/ENCFF833ZNA.bed.gz				released	s3://encode-public/2020/12/04/3c54babd-3015-4fcd-b5f4-c44692830653/ENCFF833ZNA.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking	severe bottlenecking, poor library complexity	
ENCFF813BQH	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR112RNT	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										HNRNPLL-human	DNA			SDS	formaldehyde		2017-12-01	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF729KBJ/, /files/ENCFF744STE/, /files/ENCFF484FMV/, /files/ENCFF321KCO/	267580	ENCODE Processing Pipeline	8960d50d0edb6f900ed660461ab82e63		https://www.encodeproject.org/files/ENCFF813BQH/@@download/ENCFF813BQH.bed.gz				released	s3://encode-public/2020/12/04/d2a06dbb-0278-430b-a40c-4ed47ff9b9a9/ENCFF813BQH.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking	severe bottlenecking, poor library complexity	
ENCFF368IHM	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR429XTR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										TARDBP-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1	1_1							/files/ENCFF508DBG/, /files/ENCFF216EBS/	5654023	ENCODE Processing Pipeline	41b2340859901069610fca97bbe1ca32		https://www.encodeproject.org/files/ENCFF368IHM/@@download/ENCFF368IHM.bed.gz				released	s3://encode-public/2017/02/10/d7a0bb92-53a4-4435-aa1d-099d770723ee/ENCFF368IHM.bed.gz	ENCODE3 hg19	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF059VEO	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	hg19	ENCSR429XTR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										TARDBP-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF958WJN/, /files/ENCFF001TDO/, /files/ENCFF368IHM/, /files/ENCFF700XRO/	141741	ENCODE Processing Pipeline	4211bacd3e15f45c368f7cc3af15837e		https://www.encodeproject.org/files/ENCFF059VEO/@@download/ENCFF059VEO.bed.gz				released	s3://encode-public/2017/02/10/53ebc2f3-2445-4f48-a63e-463de2055553/ENCFF059VEO.bed.gz	ENCODE3 hg19	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF700XRO	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR429XTR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										TARDBP-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF165COO/, /files/ENCFF508DBG/, /files/ENCFF216EBS/, /files/ENCFF572OMD/	6822248	ENCODE Processing Pipeline	c5f08ba342a082ecae3186d5cf41e737		https://www.encodeproject.org/files/ENCFF700XRO/@@download/ENCFF700XRO.bed.gz				released	s3://encode-public/2017/02/10/f085c8c5-e730-43e8-9593-d7c4cb7bff5d/ENCFF700XRO.bed.gz	ENCODE3 hg19	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF958WJN	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR429XTR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										TARDBP-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	2	2_1							/files/ENCFF165COO/, /files/ENCFF572OMD/	5481752	ENCODE Processing Pipeline	5e55b4a47a1adfdffea227c9ea0cf556		https://www.encodeproject.org/files/ENCFF958WJN/@@download/ENCFF958WJN.bed.gz				released	s3://encode-public/2017/02/10/7cc423f6-88d1-4e5a-80ef-8851379dca8b/ENCFF958WJN.bed.gz	ENCODE3 hg19	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF905VXX	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	hg19	ENCSR429XTR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										TARDBP-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF958WJN/, /files/ENCFF001TDO/, /files/ENCFF368IHM/, /files/ENCFF700XRO/	148569	ENCODE Processing Pipeline	dc9b0aa9306a30f02136fb2eb7c10c72		https://www.encodeproject.org/files/ENCFF905VXX/@@download/ENCFF905VXX.bed.gz				released	s3://encode-public/2017/02/10/b8ff6801-ec54-45aa-bdbb-d10a94812475/ENCFF905VXX.bed.gz	ENCODE3 hg19	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF546RAG	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR429XTR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										TARDBP-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1	1_1							/files/ENCFF466OLG/, /files/ENCFF721LZU/	5702685	ENCODE Processing Pipeline	a00cdc891e4073c25f59d8235f94a5a2		https://www.encodeproject.org/files/ENCFF546RAG/@@download/ENCFF546RAG.bed.gz				released	s3://encode-public/2017/02/10/4ecae4d0-7e55-4588-b4d5-89f7dd7ea58c/ENCFF546RAG.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF285OCH	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR429XTR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										TARDBP-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF682NGE/, /files/ENCFF466OLG/, /files/ENCFF721LZU/, /files/ENCFF100PTE/	6840429	ENCODE Processing Pipeline	138bb6cb988ccd7302fed63cf0d33986		https://www.encodeproject.org/files/ENCFF285OCH/@@download/ENCFF285OCH.bed.gz				released	s3://encode-public/2017/02/10/66833239-d8cc-49f1-8562-df8dacd0a69f/ENCFF285OCH.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF809AYK	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR429XTR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										TARDBP-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	2	2_1							/files/ENCFF682NGE/, /files/ENCFF100PTE/	5217721	ENCODE Processing Pipeline	f566fb5c685dba707c8e6f0dfa094156		https://www.encodeproject.org/files/ENCFF809AYK/@@download/ENCFF809AYK.bed.gz				released	s3://encode-public/2017/02/10/b28968d9-132f-491d-beab-909170de9a4f/ENCFF809AYK.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF282WIP	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR429XTR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										TARDBP-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF285OCH/, /files/ENCFF809AYK/, /files/ENCFF546RAG/, /files/ENCFF419RSJ/	152334	ENCODE Processing Pipeline	30c8ecb8f373ec17be7c6331bfd34edc		https://www.encodeproject.org/files/ENCFF282WIP/@@download/ENCFF282WIP.bed.gz				released	s3://encode-public/2017/02/10/a7174b92-2bd9-4f2e-8558-b6a7f20136cc/ENCFF282WIP.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF448YOS	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR429XTR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										TARDBP-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF285OCH/, /files/ENCFF809AYK/, /files/ENCFF546RAG/, /files/ENCFF419RSJ/	161538	ENCODE Processing Pipeline	c29e833c1cf56dbb7b813161c87dbcd6		https://www.encodeproject.org/files/ENCFF448YOS/@@download/ENCFF448YOS.bed.gz				released	s3://encode-public/2017/02/10/ab969802-d99c-4344-ad02-ca9f8ec6f19b/ENCFF448YOS.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF156DSB	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR429XTR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										TARDBP-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF956EMH/, /files/ENCFF401KXT/, /files/ENCFF073WKE/, /files/ENCFF354NXH/	161726	ENCODE Processing Pipeline	40be8c2181480b4625b9b519e83c66d8		https://www.encodeproject.org/files/ENCFF156DSB/@@download/ENCFF156DSB.bed.gz				released	s3://encode-public/2020/12/04/c9177477-6327-41de-88f2-31c0f75bf5b4/ENCFF156DSB.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF349KWJ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR429XTR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										TARDBP-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1	1_1							/files/ENCFF401KXT/, /files/ENCFF354NXH/, /files/ENCFF356LFX/, /files/ENCFF956EMH/	67687	ENCODE Processing Pipeline	57d4af2e618f758cedaa1080cf9d0f42		https://www.encodeproject.org/files/ENCFF349KWJ/@@download/ENCFF349KWJ.bed.gz				released	s3://encode-public/2020/12/04/61997185-ffcc-400a-b45c-336733c54704/ENCFF349KWJ.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF668ZZF	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR429XTR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										TARDBP-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	2	2_1							/files/ENCFF401KXT/, /files/ENCFF073WKE/, /files/ENCFF356LFX/, /files/ENCFF956EMH/	63696	ENCODE Processing Pipeline	0ef1d43e432445032a32a7c2d3a36710		https://www.encodeproject.org/files/ENCFF668ZZF/@@download/ENCFF668ZZF.bed.gz				released	s3://encode-public/2020/12/04/bcaa50a7-0f8c-4a23-9862-47829d597f8d/ENCFF668ZZF.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF564QOL	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR429XTR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										TARDBP-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF956EMH/, /files/ENCFF401KXT/, /files/ENCFF073WKE/, /files/ENCFF354NXH/	162822	ENCODE Processing Pipeline	80db9d2c06552dda0548fbb8e482464a		https://www.encodeproject.org/files/ENCFF564QOL/@@download/ENCFF564QOL.bed.gz				released	s3://encode-public/2020/12/04/a4e2e7b1-d1e3-417b-856f-813d579be10a/ENCFF564QOL.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF342POD	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR864KNH	TF ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										YBX1-human	DNA						2016-09-20	ENCODE			450-650	1	1_1							/files/ENCFF447KVS/, /files/ENCFF740KJR/, /files/ENCFF823USR/	7065075	ENCODE Processing Pipeline	057bb4558006aa013316912296270fc1		https://www.encodeproject.org/files/ENCFF342POD/@@download/ENCFF342POD.bed.gz				released	s3://encode-public/2016/09/17/d5889699-9138-438c-9a6d-c7f67a3036bf/ENCFF342POD.bed.gz	ENCODE3 hg19	archived	antibody characterized with exemption, borderline replicate concordance		
ENCFF820VNX	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR864KNH	TF ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										YBX1-human	DNA						2016-09-20	ENCODE			450-650	2	2_1							/files/ENCFF447KVS/, /files/ENCFF823USR/, /files/ENCFF965EEE/	6994783	ENCODE Processing Pipeline	ac58b0e39d12400874b8ef450dcc5ddd		https://www.encodeproject.org/files/ENCFF820VNX/@@download/ENCFF820VNX.bed.gz				released	s3://encode-public/2016/09/17/0a9ea18d-af43-4dcb-9685-ddfffd4f8c35/ENCFF820VNX.bed.gz	ENCODE3 hg19	archived	antibody characterized with exemption, borderline replicate concordance		
ENCFF588PWO	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR864KNH	TF ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										YBX1-human	DNA						2016-09-20	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF447KVS/, /files/ENCFF740KJR/, /files/ENCFF823USR/, /files/ENCFF965EEE/	7460376	ENCODE Processing Pipeline	a21a609cec9d624aeac9cd0c9df9df6a		https://www.encodeproject.org/files/ENCFF588PWO/@@download/ENCFF588PWO.bed.gz				released	s3://encode-public/2016/09/17/d06b005c-953f-48da-8498-27cfa0445d3f/ENCFF588PWO.bed.gz	ENCODE3 hg19	archived	antibody characterized with exemption, borderline replicate concordance		
ENCFF129AXO	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	hg19	ENCSR864KNH	TF ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										YBX1-human	DNA						2016-09-20	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF001TDO/, /files/ENCFF820VNX/, /files/ENCFF342POD/, /files/ENCFF588PWO/	65925	ENCODE Processing Pipeline	bb0020b88970e0f9422e3ea7aa6589dc		https://www.encodeproject.org/files/ENCFF129AXO/@@download/ENCFF129AXO.bed.gz				released	s3://encode-public/2016/09/17/b7b4488f-5d5b-4b76-aaa9-b320f6a20dc2/ENCFF129AXO.bed.gz	ENCODE3 hg19	archived	antibody characterized with exemption, borderline replicate concordance		
ENCFF251NNX	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	hg19	ENCSR864KNH	TF ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										YBX1-human	DNA						2016-09-20	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF001TDO/, /files/ENCFF820VNX/, /files/ENCFF342POD/, /files/ENCFF588PWO/	39609	ENCODE Processing Pipeline	e297221f8cbca6698612c0e06a0d0be1		https://www.encodeproject.org/files/ENCFF251NNX/@@download/ENCFF251NNX.bed.gz				released	s3://encode-public/2016/09/17/e7df58e2-e5ea-45c9-b160-681d00545c97/ENCFF251NNX.bed.gz	ENCODE3 hg19	archived	antibody characterized with exemption, borderline replicate concordance		
ENCFF964MWT	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR864KNH	TF ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										YBX1-human	DNA						2016-09-20	ENCODE			450-650	1	1_1							/files/ENCFF864YTK/, /files/ENCFF191XYH/, /files/ENCFF746SKT/	7019674	ENCODE Processing Pipeline	8e98e44e7c165f3835246044ad202d52		https://www.encodeproject.org/files/ENCFF964MWT/@@download/ENCFF964MWT.bed.gz				released	s3://encode-public/2016/10/31/e91fcd01-fcdc-458f-b78a-e130e14ac6c9/ENCFF964MWT.bed.gz	ENCODE3 GRCh38	archived	antibody characterized with exemption, borderline replicate concordance		
ENCFF955GAZ	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR864KNH	TF ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										YBX1-human	DNA						2016-09-20	ENCODE			450-650	2	2_1							/files/ENCFF931LRP/, /files/ENCFF191XYH/, /files/ENCFF746SKT/	6945903	ENCODE Processing Pipeline	ff159f34a9991f8d9e40250144dbdc4d		https://www.encodeproject.org/files/ENCFF955GAZ/@@download/ENCFF955GAZ.bed.gz				released	s3://encode-public/2016/10/31/03f3aa3e-2fce-483a-930f-19456217e32b/ENCFF955GAZ.bed.gz	ENCODE3 GRCh38	archived	antibody characterized with exemption, borderline replicate concordance		
ENCFF478ESD	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR864KNH	TF ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										YBX1-human	DNA						2016-09-20	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF931LRP/, /files/ENCFF864YTK/, /files/ENCFF191XYH/, /files/ENCFF746SKT/	7472197	ENCODE Processing Pipeline	09e7da6f12d761bf1a0cf826a4fdfab2		https://www.encodeproject.org/files/ENCFF478ESD/@@download/ENCFF478ESD.bed.gz				released	s3://encode-public/2016/10/31/832b27e0-7f8e-4d2b-9b89-27a251860cae/ENCFF478ESD.bed.gz	ENCODE3 GRCh38	archived	antibody characterized with exemption, borderline replicate concordance		
ENCFF817CLT	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR864KNH	TF ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										YBX1-human	DNA						2016-09-20	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF955GAZ/, /files/ENCFF478ESD/, /files/ENCFF964MWT/, /files/ENCFF419RSJ/	40004	ENCODE Processing Pipeline	aa23c1869f84ed015d6b97a7a626b572		https://www.encodeproject.org/files/ENCFF817CLT/@@download/ENCFF817CLT.bed.gz				released	s3://encode-public/2016/10/31/012bca4b-74b0-4ff4-8627-11f323ec9c00/ENCFF817CLT.bed.gz	ENCODE3 GRCh38	archived	antibody characterized with exemption, borderline replicate concordance		
ENCFF247VVK	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR864KNH	TF ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										YBX1-human	DNA						2016-09-20	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF955GAZ/, /files/ENCFF478ESD/, /files/ENCFF964MWT/, /files/ENCFF419RSJ/	66196	ENCODE Processing Pipeline	6670aee2b3c64dbb21c5188f91519a24		https://www.encodeproject.org/files/ENCFF247VVK/@@download/ENCFF247VVK.bed.gz				released	s3://encode-public/2016/10/31/497683e7-2046-4ff3-943c-a67a6b59528b/ENCFF247VVK.bed.gz	ENCODE3 GRCh38	archived	antibody characterized with exemption, borderline replicate concordance		
ENCFF745UTS	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR864KNH	TF ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										YBX1-human	DNA						2016-09-20	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF918CII/, /files/ENCFF178SZV/, /files/ENCFF419PIQ/, /files/ENCFF356LFX/, /files/ENCFF352CJI/	44660	ENCODE Processing Pipeline	3a3fca0c00971ea09e5aea4acd94219f		https://www.encodeproject.org/files/ENCFF745UTS/@@download/ENCFF745UTS.bed.gz				released	s3://encode-public/2020/12/01/7be60a09-d80f-439d-880d-df15b8373bf1/ENCFF745UTS.bed.gz	ENCODE4 v1.6.1 GRCh38	released	antibody characterized with exemption, borderline replicate concordance		
ENCFF432FQJ	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR864KNH	TF ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										YBX1-human	DNA						2016-09-20	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF918CII/, /files/ENCFF178SZV/, /files/ENCFF419PIQ/, /files/ENCFF356LFX/, /files/ENCFF352CJI/	36253	ENCODE Processing Pipeline	eeddeee6a62b7156221f3bd0a1320814		https://www.encodeproject.org/files/ENCFF432FQJ/@@download/ENCFF432FQJ.bed.gz				released	s3://encode-public/2020/12/01/872b7e18-cbc2-43fa-8f6d-1c5a44562c33/ENCFF432FQJ.bed.gz	ENCODE4 v1.6.1 GRCh38	released	antibody characterized with exemption, borderline replicate concordance		
ENCFF002SOM	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR864KNH	TF ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										YBX1-human	DNA						2016-09-20	ENCODE			450-650	1	1_1							/files/ENCFF356LFX/, /files/ENCFF918CII/, /files/ENCFF352CJI/, /files/ENCFF178SZV/	37581	ENCODE Processing Pipeline	44fe2488dfc5decd41ad8be6848ef712		https://www.encodeproject.org/files/ENCFF002SOM/@@download/ENCFF002SOM.bed.gz				released	s3://encode-public/2020/12/01/5987ad36-a092-4335-b2c9-53c0bd8e921d/ENCFF002SOM.bed.gz	ENCODE4 v1.6.1 GRCh38	released	antibody characterized with exemption, borderline replicate concordance		
ENCFF386CCO	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR864KNH	TF ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										YBX1-human	DNA						2016-09-20	ENCODE			450-650	2	2_1							/files/ENCFF918CII/, /files/ENCFF419PIQ/, /files/ENCFF352CJI/, /files/ENCFF356LFX/	10134	ENCODE Processing Pipeline	78ed22eef74eac4f039736dcf96d9815		https://www.encodeproject.org/files/ENCFF386CCO/@@download/ENCFF386CCO.bed.gz				released	s3://encode-public/2020/12/01/511fdca0-9780-4145-b61f-369773a48120/ENCFF386CCO.bed.gz	ENCODE4 v1.6.1 GRCh38	released	antibody characterized with exemption, borderline replicate concordance		
ENCFF134SCZ	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR686EYO	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										KHSRP-human	DNA						2017-09-28	ENCODE			450-650	4	4_1							/files/ENCFF227IZS/, /files/ENCFF127JYR/	6676232	ENCODE Processing Pipeline	ee2a6e4df3852da50e12d6a2c7c7d82a		https://www.encodeproject.org/files/ENCFF134SCZ/@@download/ENCFF134SCZ.bed.gz				released	s3://encode-public/2017/03/02/908f5177-0cb2-4837-9c46-8f6c364bd3b7/ENCFF134SCZ.bed.gz	ENCODE3 GRCh38	archived			
ENCFF317QKH	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR686EYO	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										KHSRP-human	DNA						2017-09-28	ENCODE			450-650	3, 4	3_1, 4_1							/files/ENCFF014RWM/, /files/ENCFF498HYQ/, /files/ENCFF419RSJ/, /files/ENCFF134SCZ/	96661	ENCODE Processing Pipeline	62eb332980e769925c44dfa8c4f59b8c		https://www.encodeproject.org/files/ENCFF317QKH/@@download/ENCFF317QKH.bed.gz				released	s3://encode-public/2017/03/02/d77d8112-0fc0-4c6c-8674-b97b4ca4ff62/ENCFF317QKH.bed.gz	ENCODE3 GRCh38	archived			
ENCFF014RWM	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR686EYO	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										KHSRP-human	DNA						2017-09-28	ENCODE			450-650	3, 4	3_1, 4_1							/files/ENCFF804DKO/, /files/ENCFF227IZS/, /files/ENCFF910IKB/, /files/ENCFF127JYR/	7252688	ENCODE Processing Pipeline	7c2fea3d65acc151a6ee7fccab644ba8		https://www.encodeproject.org/files/ENCFF014RWM/@@download/ENCFF014RWM.bed.gz				released	s3://encode-public/2017/03/02/c4a9fde6-73d2-4210-baec-f5a6f6c6b435/ENCFF014RWM.bed.gz	ENCODE3 GRCh38	archived			
ENCFF322IIV	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR686EYO	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										KHSRP-human	DNA						2017-09-28	ENCODE			450-650	3, 4	3_1, 4_1							/files/ENCFF014RWM/, /files/ENCFF498HYQ/, /files/ENCFF419RSJ/, /files/ENCFF134SCZ/	60975	ENCODE Processing Pipeline	8d258cd1a07a0dcb5c6e8a47a9be5ece		https://www.encodeproject.org/files/ENCFF322IIV/@@download/ENCFF322IIV.bed.gz				released	s3://encode-public/2017/03/02/73d0d375-3525-493b-9880-9883e13443e5/ENCFF322IIV.bed.gz	ENCODE3 GRCh38	archived			
